09:22:41.277 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - [AUTH] success
09:22:54.461 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATV.L, vpSize 70304, data [ATV.L, ATV.L London PLC, EUR, XLON/LSE-SETS, 791]
09:22:54.461 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATV.N, vpSize 70304, data [ATV.N, ATV.N Corporation, EUR, XNGS/NAS-GSM, 98]
09:22:54.461 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATV.OQ, vpSize 70304, data [ATV.OQ, ATV.OQ Co., GBX, XNYS/NYS-MAIN, 193]
09:22:54.461 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATV.AS, vpSize 70304, data [ATV.AS, ATV.AS B.V, EUR, XAMS/ENA-MAIN, 129]
09:22:54.461 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATW.L, vpSize 70304, data [ATW.L, ATW.L London PLC, CAD, XLON/LSE-SETS, 731]
09:22:54.461 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATW.N, vpSize 70304, data [ATW.N, ATW.N Corporation, USD, XNGS/NAS-GSM, 205]
09:22:54.462 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATW.OQ, vpSize 70304, data [ATW.OQ, ATW.OQ Co., EUR, XNYS/NYS-MAIN, 17]
09:22:54.462 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATW.AS, vpSize 70304, data [ATW.AS, ATW.AS B.V, CAD, XAMS/ENA-MAIN, 157]
09:22:54.462 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATX.L, vpSize 70304, data [ATX.L, ATX.L London PLC, CAD, XLON/LSE-SETS, 352]
09:22:54.462 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATX.N, vpSize 70304, data [ATX.N, ATX.N Corporation, EUR, XNGS/NAS-GSM, 964]
09:22:54.462 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATX.OQ, vpSize 70304, data [ATX.OQ, ATX.OQ Co., USD, XNYS/NYS-MAIN, 668]
09:22:54.463 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATX.AS, vpSize 70304, data [ATX.AS, ATX.AS B.V, GBX, XAMS/ENA-MAIN, 545]
09:22:54.463 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATY.L, vpSize 70304, data [ATY.L, ATY.L London PLC, GBX, XLON/LSE-SETS, 475]
09:22:54.463 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATY.N, vpSize 70304, data [ATY.N, ATY.N Corporation, GBX, XNGS/NAS-GSM, 453]
09:22:54.463 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATY.OQ, vpSize 70304, data [ATY.OQ, ATY.OQ Co., EUR, XNYS/NYS-MAIN, 665]
09:22:54.463 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATY.AS, vpSize 70304, data [ATY.AS, ATY.AS B.V, CAD, XAMS/ENA-MAIN, 10]
09:22:54.463 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATZ.L, vpSize 70304, data [ATZ.L, ATZ.L London PLC, GBX, XLON/LSE-SETS, 33]
09:22:54.463 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATZ.N, vpSize 70304, data [ATZ.N, ATZ.N Corporation, CAD, XNGS/NAS-GSM, 173]
09:22:54.463 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATZ.OQ, vpSize 70304, data [ATZ.OQ, ATZ.OQ Co., CAD, XNYS/NYS-MAIN, 229]
09:22:54.463 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATZ.AS, vpSize 70304, data [ATZ.AS, ATZ.AS B.V, USD, XAMS/ENA-MAIN, 168]
09:22:54.463 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUA.L, vpSize 70304, data [AUA.L, AUA.L London PLC, CAD, XLON/LSE-SETS, 395]
09:22:54.463 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUA.N, vpSize 70304, data [AUA.N, AUA.N Corporation, GBX, XNGS/NAS-GSM, 87]
09:22:54.463 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUA.OQ, vpSize 70304, data [AUA.OQ, AUA.OQ Co., USD, XNYS/NYS-MAIN, 60]
09:22:54.463 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUA.AS, vpSize 70304, data [AUA.AS, AUA.AS B.V, EUR, XAMS/ENA-MAIN, 340]
09:22:54.463 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUB.L, vpSize 70304, data [AUB.L, AUB.L London PLC, EUR, XLON/LSE-SETS, 745]
09:22:54.463 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUB.N, vpSize 70304, data [AUB.N, AUB.N Corporation, CAD, XNGS/NAS-GSM, 57]
09:22:54.463 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUB.OQ, vpSize 70304, data [AUB.OQ, AUB.OQ Co., CAD, XNYS/NYS-MAIN, 340]
09:22:54.463 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUB.AS, vpSize 70304, data [AUB.AS, AUB.AS B.V, EUR, XAMS/ENA-MAIN, 818]
09:22:54.464 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUC.L, vpSize 70304, data [AUC.L, AUC.L London PLC, EUR, XLON/LSE-SETS, 96]
09:22:54.464 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUC.N, vpSize 70304, data [AUC.N, AUC.N Corporation, USD, XNGS/NAS-GSM, 356]
09:22:54.464 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUC.OQ, vpSize 70304, data [AUC.OQ, AUC.OQ Co., USD, XNYS/NYS-MAIN, 199]
09:22:54.464 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUC.AS, vpSize 70304, data [AUC.AS, AUC.AS B.V, USD, XAMS/ENA-MAIN, 838]
09:22:54.464 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUD.L, vpSize 70304, data [AUD.L, AUD.L London PLC, CAD, XLON/LSE-SETS, 278]
09:22:54.464 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUD.N, vpSize 70304, data [AUD.N, AUD.N Corporation, CAD, XNGS/NAS-GSM, 586]
09:22:54.464 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUD.OQ, vpSize 70304, data [AUD.OQ, AUD.OQ Co., GBX, XNYS/NYS-MAIN, 414]
09:22:54.464 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUD.AS, vpSize 70304, data [AUD.AS, AUD.AS B.V, CAD, XAMS/ENA-MAIN, 120]
09:22:54.464 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUE.L, vpSize 70304, data [AUE.L, AUE.L London PLC, USD, XLON/LSE-SETS, 922]
09:22:54.464 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUE.N, vpSize 70304, data [AUE.N, AUE.N Corporation, CAD, XNGS/NAS-GSM, 784]
09:22:54.464 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUE.OQ, vpSize 70304, data [AUE.OQ, AUE.OQ Co., EUR, XNYS/NYS-MAIN, 952]
09:22:54.464 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUE.AS, vpSize 70304, data [AUE.AS, AUE.AS B.V, CAD, XAMS/ENA-MAIN, 425]
09:22:54.464 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUF.L, vpSize 70304, data [AUF.L, AUF.L London PLC, GBX, XLON/LSE-SETS, 854]
09:22:54.464 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUF.N, vpSize 70304, data [AUF.N, AUF.N Corporation, CAD, XNGS/NAS-GSM, 851]
09:22:54.464 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUF.OQ, vpSize 70304, data [AUF.OQ, AUF.OQ Co., CAD, XNYS/NYS-MAIN, 571]
09:22:54.464 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUF.AS, vpSize 70304, data [AUF.AS, AUF.AS B.V, EUR, XAMS/ENA-MAIN, 918]
09:22:54.464 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUG.L, vpSize 70304, data [AUG.L, AUG.L London PLC, GBX, XLON/LSE-SETS, 927]
09:22:54.464 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUG.N, vpSize 70304, data [AUG.N, AUG.N Corporation, EUR, XNGS/NAS-GSM, 508]
09:22:54.464 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUG.OQ, vpSize 70304, data [AUG.OQ, AUG.OQ Co., USD, XNYS/NYS-MAIN, 911]
09:22:54.464 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUG.AS, vpSize 70304, data [AUG.AS, AUG.AS B.V, EUR, XAMS/ENA-MAIN, 410]
09:22:54.465 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUH.L, vpSize 70304, data [AUH.L, AUH.L London PLC, EUR, XLON/LSE-SETS, 969]
09:22:54.465 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUH.N, vpSize 70304, data [AUH.N, AUH.N Corporation, CAD, XNGS/NAS-GSM, 950]
09:22:54.465 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUH.OQ, vpSize 70304, data [AUH.OQ, AUH.OQ Co., EUR, XNYS/NYS-MAIN, 376]
09:22:54.465 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUH.AS, vpSize 70304, data [AUH.AS, AUH.AS B.V, GBX, XAMS/ENA-MAIN, 293]
09:22:54.465 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUI.L, vpSize 70304, data [AUI.L, AUI.L London PLC, USD, XLON/LSE-SETS, 748]
09:22:54.465 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUI.N, vpSize 70304, data [AUI.N, AUI.N Corporation, CAD, XNGS/NAS-GSM, 740]
09:22:54.465 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUI.OQ, vpSize 70304, data [AUI.OQ, AUI.OQ Co., CAD, XNYS/NYS-MAIN, 418]
09:22:54.465 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUI.AS, vpSize 70304, data [AUI.AS, AUI.AS B.V, USD, XAMS/ENA-MAIN, 489]
09:22:54.465 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUJ.L, vpSize 70304, data [AUJ.L, AUJ.L London PLC, USD, XLON/LSE-SETS, 612]
09:22:54.465 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUJ.N, vpSize 70304, data [AUJ.N, AUJ.N Corporation, EUR, XNGS/NAS-GSM, 46]
09:22:54.466 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUJ.OQ, vpSize 70304, data [AUJ.OQ, AUJ.OQ Co., CAD, XNYS/NYS-MAIN, 68]
09:22:54.466 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUJ.AS, vpSize 70304, data [AUJ.AS, AUJ.AS B.V, GBX, XAMS/ENA-MAIN, 0]
09:22:54.466 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUK.L, vpSize 70304, data [AUK.L, AUK.L London PLC, CAD, XLON/LSE-SETS, 66]
09:22:54.466 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUK.N, vpSize 70304, data [AUK.N, AUK.N Corporation, EUR, XNGS/NAS-GSM, 218]
09:22:54.466 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUK.OQ, vpSize 70304, data [AUK.OQ, AUK.OQ Co., CAD, XNYS/NYS-MAIN, 104]
09:22:54.466 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUK.AS, vpSize 70304, data [AUK.AS, AUK.AS B.V, GBX, XAMS/ENA-MAIN, 273]
09:22:54.466 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUL.L, vpSize 70304, data [AUL.L, AUL.L London PLC, USD, XLON/LSE-SETS, 678]
09:22:54.467 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUL.N, vpSize 70304, data [AUL.N, AUL.N Corporation, EUR, XNGS/NAS-GSM, 756]
09:22:54.467 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUL.OQ, vpSize 70304, data [AUL.OQ, AUL.OQ Co., EUR, XNYS/NYS-MAIN, 246]
09:22:54.467 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUL.AS, vpSize 70304, data [AUL.AS, AUL.AS B.V, USD, XAMS/ENA-MAIN, 707]
09:22:54.467 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUM.L, vpSize 70304, data [AUM.L, AUM.L London PLC, CAD, XLON/LSE-SETS, 998]
09:22:54.467 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUM.N, vpSize 70304, data [AUM.N, AUM.N Corporation, USD, XNGS/NAS-GSM, 8]
09:22:54.467 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUM.OQ, vpSize 70304, data [AUM.OQ, AUM.OQ Co., EUR, XNYS/NYS-MAIN, 286]
09:22:54.467 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUM.AS, vpSize 70304, data [AUM.AS, AUM.AS B.V, CAD, XAMS/ENA-MAIN, 654]
09:22:54.467 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUN.L, vpSize 70304, data [AUN.L, AUN.L London PLC, GBX, XLON/LSE-SETS, 69]
09:22:54.467 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUN.N, vpSize 70304, data [AUN.N, AUN.N Corporation, GBX, XNGS/NAS-GSM, 44]
09:22:54.468 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUN.OQ, vpSize 70304, data [AUN.OQ, AUN.OQ Co., EUR, XNYS/NYS-MAIN, 573]
09:22:54.468 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUN.AS, vpSize 70304, data [AUN.AS, AUN.AS B.V, USD, XAMS/ENA-MAIN, 78]
09:22:54.468 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUO.L, vpSize 70304, data [AUO.L, AUO.L London PLC, EUR, XLON/LSE-SETS, 535]
09:22:54.468 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUO.N, vpSize 70304, data [AUO.N, AUO.N Corporation, USD, XNGS/NAS-GSM, 673]
09:22:54.468 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUO.OQ, vpSize 70304, data [AUO.OQ, AUO.OQ Co., USD, XNYS/NYS-MAIN, 548]
09:22:54.468 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUO.AS, vpSize 70304, data [AUO.AS, AUO.AS B.V, CAD, XAMS/ENA-MAIN, 721]
09:22:54.468 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUP.L, vpSize 70304, data [AUP.L, AUP.L London PLC, EUR, XLON/LSE-SETS, 289]
09:22:54.468 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUP.N, vpSize 70304, data [AUP.N, AUP.N Corporation, CAD, XNGS/NAS-GSM, 297]
09:22:54.468 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUP.OQ, vpSize 70304, data [AUP.OQ, AUP.OQ Co., GBX, XNYS/NYS-MAIN, 341]
09:22:54.468 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUP.AS, vpSize 70304, data [AUP.AS, AUP.AS B.V, USD, XAMS/ENA-MAIN, 461]
09:22:54.468 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUQ.L, vpSize 70304, data [AUQ.L, AUQ.L London PLC, CAD, XLON/LSE-SETS, 371]
09:22:54.468 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUQ.N, vpSize 70304, data [AUQ.N, AUQ.N Corporation, EUR, XNGS/NAS-GSM, 439]
09:22:54.468 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUQ.OQ, vpSize 70304, data [AUQ.OQ, AUQ.OQ Co., EUR, XNYS/NYS-MAIN, 967]
09:22:54.468 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUQ.AS, vpSize 70304, data [AUQ.AS, AUQ.AS B.V, EUR, XAMS/ENA-MAIN, 949]
09:22:55.106 [vpChangeThread1] INFO  i.v.vuu.client.swing.client.Worker - VP Range Change -> 2048 to 2189 
09:22:55.143 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - [VP] Range Resp 2048->2189
09:22:55.223 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - [VP] updates 41 for user-0e81f2ed-192e-474f-b41a-b7d342615847 rowSize = 70304
09:22:55.223 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUR.L, vpSize 70304, data [AUR.L, AUR.L London PLC, CAD, XLON/LSE-SETS, 799]
09:22:55.223 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUR.N, vpSize 70304, data [AUR.N, AUR.N Corporation, CAD, XNGS/NAS-GSM, 524]
09:22:55.223 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUR.OQ, vpSize 70304, data [AUR.OQ, AUR.OQ Co., GBX, XNYS/NYS-MAIN, 599]
09:22:55.223 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUR.AS, vpSize 70304, data [AUR.AS, AUR.AS B.V, CAD, XAMS/ENA-MAIN, 259]
09:22:55.223 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUS.L, vpSize 70304, data [AUS.L, AUS.L London PLC, CAD, XLON/LSE-SETS, 529]
09:22:55.224 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUS.N, vpSize 70304, data [AUS.N, AUS.N Corporation, EUR, XNGS/NAS-GSM, 958]
09:22:55.224 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUS.OQ, vpSize 70304, data [AUS.OQ, AUS.OQ Co., CAD, XNYS/NYS-MAIN, 143]
09:22:55.224 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUS.AS, vpSize 70304, data [AUS.AS, AUS.AS B.V, CAD, XAMS/ENA-MAIN, 508]
09:22:55.224 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUT.L, vpSize 70304, data [AUT.L, AUT.L London PLC, CAD, XLON/LSE-SETS, 710]
09:22:55.224 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUT.N, vpSize 70304, data [AUT.N, AUT.N Corporation, EUR, XNGS/NAS-GSM, 440]
09:22:55.224 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUT.OQ, vpSize 70304, data [AUT.OQ, AUT.OQ Co., GBX, XNYS/NYS-MAIN, 361]
09:22:55.224 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUT.AS, vpSize 70304, data [AUT.AS, AUT.AS B.V, CAD, XAMS/ENA-MAIN, 849]
09:22:55.224 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUU.L, vpSize 70304, data [AUU.L, AUU.L London PLC, GBX, XLON/LSE-SETS, 823]
09:22:55.224 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUU.N, vpSize 70304, data [AUU.N, AUU.N Corporation, CAD, XNGS/NAS-GSM, 382]
09:22:55.224 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUU.OQ, vpSize 70304, data [AUU.OQ, AUU.OQ Co., GBX, XNYS/NYS-MAIN, 850]
09:22:55.224 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUU.AS, vpSize 70304, data [AUU.AS, AUU.AS B.V, EUR, XAMS/ENA-MAIN, 650]
09:22:55.224 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUV.L, vpSize 70304, data [AUV.L, AUV.L London PLC, CAD, XLON/LSE-SETS, 605]
09:22:55.224 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUV.N, vpSize 70304, data [AUV.N, AUV.N Corporation, GBX, XNGS/NAS-GSM, 287]
09:22:55.224 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUV.OQ, vpSize 70304, data [AUV.OQ, AUV.OQ Co., EUR, XNYS/NYS-MAIN, 729]
09:22:55.224 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUV.AS, vpSize 70304, data [AUV.AS, AUV.AS B.V, EUR, XAMS/ENA-MAIN, 235]
09:22:55.224 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUW.L, vpSize 70304, data [AUW.L, AUW.L London PLC, USD, XLON/LSE-SETS, 284]
09:22:55.224 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUW.N, vpSize 70304, data [AUW.N, AUW.N Corporation, GBX, XNGS/NAS-GSM, 340]
09:22:55.224 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUW.OQ, vpSize 70304, data [AUW.OQ, AUW.OQ Co., EUR, XNYS/NYS-MAIN, 566]
09:22:55.224 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUW.AS, vpSize 70304, data [AUW.AS, AUW.AS B.V, GBX, XAMS/ENA-MAIN, 216]
09:22:55.224 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUX.L, vpSize 70304, data [AUX.L, AUX.L London PLC, USD, XLON/LSE-SETS, 49]
09:22:55.224 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUX.N, vpSize 70304, data [AUX.N, AUX.N Corporation, GBX, XNGS/NAS-GSM, 213]
09:22:55.224 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUX.OQ, vpSize 70304, data [AUX.OQ, AUX.OQ Co., CAD, XNYS/NYS-MAIN, 989]
09:22:55.224 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUX.AS, vpSize 70304, data [AUX.AS, AUX.AS B.V, EUR, XAMS/ENA-MAIN, 426]
09:22:55.224 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUY.L, vpSize 70304, data [AUY.L, AUY.L London PLC, GBX, XLON/LSE-SETS, 822]
09:22:55.224 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUY.N, vpSize 70304, data [AUY.N, AUY.N Corporation, USD, XNGS/NAS-GSM, 96]
09:22:55.224 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUY.OQ, vpSize 70304, data [AUY.OQ, AUY.OQ Co., EUR, XNYS/NYS-MAIN, 19]
09:22:55.224 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUY.AS, vpSize 70304, data [AUY.AS, AUY.AS B.V, USD, XAMS/ENA-MAIN, 569]
09:22:55.224 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUZ.L, vpSize 70304, data [AUZ.L, AUZ.L London PLC, CAD, XLON/LSE-SETS, 795]
09:22:55.225 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUZ.N, vpSize 70304, data [AUZ.N, AUZ.N Corporation, GBX, XNGS/NAS-GSM, 379]
09:22:55.225 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUZ.OQ, vpSize 70304, data [AUZ.OQ, AUZ.OQ Co., USD, XNYS/NYS-MAIN, 909]
09:22:55.225 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUZ.AS, vpSize 70304, data [AUZ.AS, AUZ.AS B.V, EUR, XAMS/ENA-MAIN, 49]
09:22:55.225 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AVA.L, vpSize 70304, data [AVA.L, AVA.L London PLC, USD, XLON/LSE-SETS, 356]
09:22:55.225 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AVA.N, vpSize 70304, data [AVA.N, AVA.N Corporation, EUR, XNGS/NAS-GSM, 335]
09:22:55.225 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AVA.OQ, vpSize 70304, data [AVA.OQ, AVA.OQ Co., GBX, XNYS/NYS-MAIN, 805]
09:22:55.225 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AVA.AS, vpSize 70304, data [AVA.AS, AVA.AS B.V, GBX, XAMS/ENA-MAIN, 815]
09:22:55.225 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AVB.L, vpSize 70304, data [AVB.L, AVB.L London PLC, EUR, XLON/LSE-SETS, 671]
09:22:56.116 [vpChangeThread1] INFO  i.v.vuu.client.swing.client.Worker - VP Range Change -> 2089 to 2230 
09:22:56.188 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - [VP] Range Resp 2089->2230
09:22:56.276 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - [VP] updates 41 for user-0e81f2ed-192e-474f-b41a-b7d342615847 rowSize = 70304
09:22:56.276 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AVB.N, vpSize 70304, data [AVB.N, AVB.N Corporation, EUR, XNGS/NAS-GSM, 949]
09:22:56.276 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AVB.OQ, vpSize 70304, data [AVB.OQ, AVB.OQ Co., GBX, XNYS/NYS-MAIN, 830]
09:22:56.277 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AVB.AS, vpSize 70304, data [AVB.AS, AVB.AS B.V, EUR, XAMS/ENA-MAIN, 883]
09:22:56.277 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AVC.L, vpSize 70304, data [AVC.L, AVC.L London PLC, CAD, XLON/LSE-SETS, 468]
09:22:56.277 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AVC.N, vpSize 70304, data [AVC.N, AVC.N Corporation, USD, XNGS/NAS-GSM, 842]
